Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.830605,,,,,,,,,,1160.218087,,,,,,,,,,,,,,,1871.968346,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Lesotho,LSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.6076173,,,,,,,,,,231.5941755,,,,,,,,,,,,,,,249.9415823,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.2282873,,,,,,,,,,516.7008009,,,,,,,,,,,,,,,652.5563654,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.592507,,,,,,,,,,2510.010889,,,,,,,,,,,,,,,2958.151043,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.86820184,,,,,,,,,,32.37608683,,,,,,,,,,,,,,,38.35595065,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.724456,,,,,,,,,,1242.433174,,,,,,,,,,,,,,,1185.850171,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0335327,,,,,,,,,,208.0600102,,,,,,,,,,,,,,,283.4979815,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.94969192,,,,,,,,,,17.16920578,,,,,,,,,,,,,,,17.76442698,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Madagascar,MDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.5422974,,,,,,,,,,1127.0916,,,,,,,,,,,,,,,1660.585775,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Malawi,MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.6596635,,,,,,,,,,530.1358039,,,,,,,,,,,,,,,770.8614489,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Malaysia,MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7531.974293,,,,,,,,,,9469.32443,,,,,,,,,,,,,,,11417.6354,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25598904,,,,,,,,,,14.79144265,,,,,,,,,,,,,,,14.35453059,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Mali,MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.6946017,,,,,,,,,,1118.293872,,,,,,,,,,,,,,,1505.018657,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Malta,MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4636681,,,,,,,,,,166.2519305,,,,,,,,,,,,,,,173.5234188,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.307763281,,,,,,,,,,6.569878989,,,,,,,,,,,,,,,8.618052053,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Mauritania,MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.9517131,,,,,,,,,,298.9496258,,,,,,,,,,,,,,,373.5388786,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.3541444,,,,,,,,,,323.5701257,,,,,,,,,,,,,,,475.8035424,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Mexico,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17098.26637,,,,,,,,,,21841.73249,,,,,,,,,,,,,,,28588.1316,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.395958186,,,,,,,,,,4.395958186,,,,,,,,,,,,,,,7.519302932,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.963556,,,,,,,,,,1568.589936,,,,,,,,,,,,,,,1576.100252,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.776532966,,,,,,,,,,2.776532966,,,,,,,,,,,,,,,2.776532966,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.6074818,,,,,,,,,,331.5704328,,,,,,,,,,,,,,,354.9778717,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.2613494,,,,,,,,,,281.6253665,,,,,,,,,,,,,,,294.6491995,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Morocco,MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059.000106,,,,,,,,,,3858.464212,,,,,,,,,,,,,,,4621.348251,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.517269,,,,,,,,,,2231.822116,,,,,,,,,,,,,,,2943.198864,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340.802819,,,,,,,,,,4901.51056,,,,,,,,,,,,,,,5783.529449,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0393034,,,,,,,,,,267.3057863,,,,,,,,,,,,,,,342.3176144,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.888470976,,,,,,,,,,6.980277998,,,,,,,,,,,,,,,6.980277998,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Nepal,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.460217,,,,,,,,,,1888.331119,,,,,,,,,,,,,,,3041.754743,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6941.632233,,,,,,,,,,7724.295166,,,,,,,,,,,,,,,8322.48914,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.71228931,,,,,,,,,,50.13103992,,,,,,,,,,,,,,,89.00013382,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.861789,,,,,,,,,,1840.877789,,,,,,,,,,,,,,,1970.292306,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.7941999,,,,,,,,,,818.2837512,,,,,,,,,,,,,,,992.8293569,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Niger,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.22388,,,,,,,,,,792.1760017,,,,,,,,,,,,,,,1313.950219,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15004.18909,,,,,,,,,,18771.46891,,,,,,,,,,,,,,,25189.86866,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.7449112,,,,,,,,,,641.0645576,,,,,,,,,,,,,,,701.2678632,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.55856573,,,,,,,,,,30.64031681,,,,,,,,,,,,,,,25.55856573,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Norway,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.289883,,,,,,,,,,1793.044519,,,,,,,,,,,,,,,2007.78451,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Oman,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.6239754,,,,,,,,,,983.315746,,,,,,,,,,,,,,,1500.494267,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9769.539277,,,,,,,,,,18284.72543,,,,,,,,,,,,,,,39082.02197,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8932018,,,,,,,,,,4.8932018,,,,,,,,,,,,,,,4.8932018,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Panama,PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.3772688,,,,,,,,,,868.8400232,,,,,,,,,,,,,,,1070.980785,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Papua New Guinea,PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.6331353,,,,,,,,,,320.6937924,,,,,,,,,,,,,,,415.3979695,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.0666559,,,,,,,,,,1124.887336,,,,,,,,,,,,,,,1320.831273,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Peru,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584.0412,,,,,,,,,,2964.802913,,,,,,,,,,,,,,,3457.867933,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Philippines,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7769.962462,,,,,,,,,,9407.764673,,,,,,,,,,,,,,,12151.46533,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12463.98975,,,,,,,,,,13503.10285,,,,,,,,,,,,,,,14773.80472,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Portugal,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3898.833538,,,,,,,,,,4069.336469,,,,,,,,,,,,,,,4165.146685,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.069386,,,,,,,,,,2284.459574,,,,,,,,,,,,,,,2390.731346,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.3405436,,,,,,,,,,416.7205011,,,,,,,,,,,,,,,678.0532012,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5701.550893,,,,,,,,,,5588.374407,,,,,,,,,,,,,,,5124.834377,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51076.66833,,,,,,,,,,52919.54065,,,,,,,,,,,,,,,52886.95487,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Rwanda,RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.9455663,,,,,,,,,,991.8849603,,,,,,,,,,,,,,,1506.225743,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.22739576,,,,,,,,,,17.1625151,,,,,,,,,,,,,,,46.68264442,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44028221,,,,,,,,,,18.61122903,,,,,,,,,,,,,,,22.01373734,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.491293059,,,,,,,,,,12.00397061,,,,,,,,,,,,,,,10.25014447,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4925.536531,,,,,,,,,,6050.744982,,,,,,,,,,,,,,,7756.634132,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Senegal,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.244552,,,,,,,,,,1047.24809,,,,,,,,,,,,,,,1566.403821,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.759056,,,,,,,,,,2511.142793,,,,,,,,,,,,,,,2323.39062,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.770279678,,,,,,,,,,12.09646166,,,,,,,,,,,,,,,13.36753015,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.9897641,,,,,,,,,,487.4739076,,,,,,,,,,,,,,,713.580516,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Singapore,SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.6863124,,,,,,,,,,427.6370872,,,,,,,,,,,,,,,454.0838427,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.96095043,,,,,,,,,,22.4898059,,,,,,,,,,,,,,,24.87416134,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.722106,,,,,,,,,,1666.238739,,,,,,,,,,,,,,,1805.386356,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.4386402,,,,,,,,,,763.1291423,,,,,,,,,,,,,,,804.8115698,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.70497561,,,,,,,,,,21.96598239,,,,,,,,,,,,,,,37.8334884,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.2263252,,,,,,,,,,895.7627218,,,,,,,,,,,,,,,1451.274762,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10324.5223,,,,,,,,,,13237.8514,,,,,,,,,,,,,,,15118.66208,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.1338309,,,,,,,,,,448.1873625,,,,,,,,,,,,,,,666.3547216,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Spain,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12524.45403,,,,,,,,,,13941.63308,,,,,,,,,,,,,,,15655.06941,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Sri Lanka,LKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.584528,,,,,,,,,,3035.135087,,,,,,,,,,,,,,,3627.830501,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.238609625,,,,,,,,,,10.18673713,,,,,,,,,,,,,,,11.73957624,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.14321279,,,,,,,,,,60.46926232,,,,,,,,,,,,,,,72.57370006,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.37127776,,,,,,,,,,18.70554393,,,,,,,,,,,,,,,21.50833037,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.09122827,,,,,,,,,,67.7432094,,,,,,,,,,,,,,,68.76264789,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2248.0111,,,,,,,,,,2928.384701,,,,,,,,,,,,,,,3789.644469,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Suriname,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.2387002,,,,,,,,,,179.4816804,,,,,,,,,,,,,,,261.3952571,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Sweden,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3771.81228,,,,,,,,,,3846.662579,,,,,,,,,,,,,,,4064.22826,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Switzerland,CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3066.311175,,,,,,,,,,3388.77418,,,,,,,,,,,,,,,4016.815073,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3065.481251,,,,,,,,,,4189.808484,,,,,,,,,,,,,,,5092.250182,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.739099,,,,,,,,,,2983.003385,,,,,,,,,,,,,,,3745.362281,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.669529,,,,,,,,,,3766.219001,,,,,,,,,,,,,,,5282.86997,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Thailand,THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12420.82084,,,,,,,,,,16567.84071,,,,,,,,,,,,,,,19506.66092,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.63791028,,,,,,,,,,58.74173347,,,,,,,,,,,,,,,74.47177288,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Togo,TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.6957092,,,,,,,,,,728.3337347,,,,,,,,,,,,,,,895.2206286,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Tonga,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.07690714,,,,,,,,,,26.05533073,,,,,,,,,,,,,,,29.64733846,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.6020991,,,,,,,,,,715.5626414,,,,,,,,,,,,,,,812.9608679,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.101761,,,,,,,,,,2481.176695,,,,,,,,,,,,,,,2877.948644,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Turkiye,TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10117.15825,,,,,,,,,,13051.67893,,,,,,,,,,,,,,,15460.68824,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.047337,,,,,,,,,,1743.072907,,,,,,,,,,,,,,,2004.623641,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,9.885982692,,,,,,,,,,,,,,,24.42843303,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.701181,,,,,,,,,,2506.723587,,,,,,,,,,,,,,,3854.118139,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17618.85579,,,,,,,,,,17214.03285,,,,,,,,,,,,,,,16271.29501,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,United Arab Emirates,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.873608,,,,,,,,,,1386.317342,,,,,,,,,,,,,,,2263.105046,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,United Kingdom,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21541.50308,,,,,,,,,,21830.39151,,,,,,,,,,,,,,,22675.97625,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145961.8792,,,,,,,,,,165933.1723,,,,,,,,,,,,,,,186573.4467,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.6392555,,,,,,,,,,953.2953665,,,,,,,,,,,,,,,1017.871369,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10833.61843,,,,,,,,,,13159.14531,,,,,,,,,,,,,,,15432.20255,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13707166,,,,,,,,,,17.94286994,,,,,,,,,,,,,,,27.94289546,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4545.038525,,,,,,,,,,5449.132491,,,,,,,,,,,,,,,6248.974133,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Viet Nam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19737.48116,,,,,,,,,,24722.19864,,,,,,,,,,,,,,,28615.40606,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.44978138,,,,,,,,,,82.4955998,,,,,,,,,,,,,,,86.36995347,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.0896804,,,,,,,,,,1211.921054,,,,,,,,,,,,,,,1629.720015,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.9729358,,,,,,,,,,1214.304945,,,,,,,,,,,,,,,1795.363296,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.018891,,,,,,,,,,1684.217587,,,,,,,,,,,,,,,2079.135102,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.308394,,,,,,,,,,1714.541409,,,,,,,,,,,,,,,2024.485897,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Africa Eastern and Southern,AFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35883.61133,,,,,,,,,,47545.06873,,,,,,,,,,,,,,,63984.12438,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Africa Western and Central,AFW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30308.56627,,,,,,,,,,38443.68722,,,,,,,,,,,,,,,51046.98769,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Arab World,ARB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47990.2062,,,,,,,,,,60338.91367,,,,,,,,,,,,,,,76974.63256,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Caribbean small states,CSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.072238,,,,,,,,,,2664.096466,,,,,,,,,,,,,,,3051.107181,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Central Europe and the Baltics,CEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34237.64489,,,,,,,,,,35476.85815,,,,,,,,,,,,,,,36530.91798,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Early-demographic dividend,EAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345302.4569,,,,,,,,,,437778.6974,,,,,,,,,,,,,,,564689.5378,,,,,,,
Urban land area (sq. km),AG.LND.TOTL.UR.K2,East Asia & Pacific,EAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539108.1318,,,,,,,,,,647364.9156,,,,,,,,,,,,,,,761927.2871,,,,,,,
